城名,URL
高木山城,https://gosenzo.net/yamajiro/2022/08/06/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e9%ab%98%e6%9c%a8%e5%b1%b1%e5%9f%8e%e3%80%90%e4%b8%89%e5%8e%9f%e5%b8%82%e6%9c%ac%e9%83%b7%e7%94%ba%e4%b8%8b%e5%8c%97%e6%96%b9%e3%80%91/
福山城,https://gosenzo.net/yamajiro/2021/05/24/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e7%a6%8f%e5%b1%b1%e5%9f%8e%e3%80%90%e7%a6%8f%e5%b1%b1%e5%b8%82%e4%b8%b8%e3%81%ae%e5%86%85%e3%80%91/
桜山城,https://gosenzo.net/yamajiro/2022/05/03/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e6%a1%9c%e5%b1%b1%e5%9f%8e%e3%80%90%e7%a6%8f%e5%b1%b1%e5%b8%82%e6%96%b0%e5%b8%82%e7%94%ba%e5%a4%a7%e5%ad%97%e5%ae%ae%e5%86%85%e3%80%91/
亀寿山城,https://gosenzo.net/yamajiro/2022/05/03/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e4%ba%80%e5%af%bf%e5%b1%b1%e5%9f%8e%e3%80%90%e7%a6%8f%e5%b1%b1%e5%b8%82%e6%96%b0%e5%b8%82%e7%94%ba%e5%a4%a7%e5%ad%97%e6%96%b0%e5%b8%82%e3%80%91/
相方城,https://gosenzo.net/yamajiro/2022/05/03/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e7%9b%b8%e6%96%b9%e5%9f%8e%e3%80%90%e7%a6%8f%e5%b1%b1%e5%b8%82%e6%96%b0%e5%b8%82%e7%94%ba%e5%a4%a7%e5%ad%97%e7%9b%b8%e6%96%b9%e3%80%91/
手城山城,https://gosenzo.net/yamajiro/2022/05/03/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e6%89%8b%e5%9f%8e%e5%b1%b1%e5%9f%8e%e3%80%90%e7%a6%8f%e5%b1%b1%e5%b8%82%e6%9d%b1%e6%89%8b%e5%9f%8e%e7%94%ba%e3%80%91/
枝広城,https://gosenzo.net/yamajiro/2022/05/03/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e6%9e%9d%e5%ba%83%e5%9f%8e%e3%80%90%e7%a6%8f%e5%b1%b1%e5%b8%82%e5%a4%a7%e9%96%80%e7%94%ba%e6%9d%b1%e8%b0%b7%e3%80%91/
龍王山城,https://gosenzo.net/yamajiro/2022/05/03/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e9%be%8d%e7%8e%8b%e5%b1%b1%e5%9f%8e%e3%80%90%e7%a6%8f%e5%b1%b1%e5%b8%82%e5%b9%95%e5%b1%b1%e5%8f%b0%ef%bc%93%e4%b8%81%e7%9b%ae%e3%80%91/
近江城,https://gosenzo.net/yamajiro/2022/05/04/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e8%bf%91%e6%b1%9f%e5%9f%8e%e3%80%90%e7%a6%8f%e5%b1%b1%e5%b8%82%e9%a7%85%e5%ae%b6%e7%94%ba%e5%a4%a7%e5%ad%97%e4%b8%8a%e5%b1%b1%e5%ae%88%e3%80%91/
神島城,https://gosenzo.net/yamajiro/2022/05/04/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e7%a5%9e%e5%b3%b6%e5%9f%8e%e3%80%90%e7%a6%8f%e5%b1%b1%e5%b8%82%e7%a5%9e%e5%b3%b6%e7%94%ba%e3%80%91/
佐波城,https://gosenzo.net/yamajiro/2022/05/04/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e4%bd%90%e6%b3%a2%e5%9f%8e%e3%80%90%e7%a6%8f%e5%b1%b1%e5%b8%82%e4%bd%90%e6%b3%a2%e7%94%ba%e3%80%91/
中山城,https://gosenzo.net/yamajiro/2022/05/04/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e4%b8%ad%e5%b1%b1%e5%9f%8e%e3%80%90%e7%a6%8f%e5%b1%b1%e5%b8%82%e8%8d%89%e6%88%b8%e7%94%ba%e4%b8%ad%e5%b1%b1%e3%80%91/
鞆城,https://gosenzo.net/yamajiro/2022/05/08/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e9%9e%86%e5%9f%8e%e3%80%90%e7%a6%8f%e5%b1%b1%e5%b8%82%e9%9e%86%e7%94%ba%e3%80%91/
大可城,https://gosenzo.net/yamajiro/2022/05/08/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%a4%a7%e5%8f%af%e5%b3%b6%e5%9f%8e%e3%80%90%e7%a6%8f%e5%b1%b1%e5%b8%82%e9%9e%86%e7%94%ba%e5%8f%a4%e5%9f%8e%e8%b7%a1%e3%80%91/
遍照寺山城,https://gosenzo.net/yamajiro/2022/05/08/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e9%81%8d%e7%85%a7%e5%af%ba%e5%b1%b1%e5%9f%8e%e3%80%90%e7%a6%8f%e5%b1%b1%e5%b8%82%e7%a5%9e%e8%be%ba%e7%94%ba%e5%ad%97%e8%a5%bf%e4%b8%ad%e6%9d%a1%e3%80%91/
神辺城,https://gosenzo.net/yamajiro/2022/05/08/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e7%a5%9e%e8%be%ba%e5%9f%8e%e3%80%90%e7%a6%8f%e5%b1%b1%e5%b8%82%e7%a5%9e%e8%be%ba%e7%94%ba%e5%a4%a7%e5%ad%97%e5%b7%9d%e5%8c%97%e3%80%91/
椋山城,https://gosenzo.net/yamajiro/2022/05/08/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e6%a4%8b%e5%b1%b1%e5%9f%8e%e3%80%90%e7%a6%8f%e5%b1%b1%e5%b8%82%e9%a7%85%e5%ae%b6%e7%94%ba%e5%8a%a9%e5%85%83%e3%80%91/
一乗山城,https://gosenzo.net/yamajiro/2022/05/08/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e4%b8%80%e4%b9%97%e5%b1%b1%e5%9f%8e%e3%80%90%e7%a6%8f%e5%b1%b1%e5%b8%82%e7%86%8a%e9%87%8e%e7%94%ba%e4%b8%8a%e5%b1%b1%e7%94%b0%e3%80%91/
千丸松城,https://gosenzo.net/yamajiro/2022/09/03/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%8d%83%e4%b8%b8%e6%9d%be%e5%9f%8e%e3%80%90%e5%ba%9c%e4%b8%ad%e5%b8%82%e4%b8%8a%e4%b8%8b%e7%94%ba%e5%9b%bd%e7%95%99%e3%80%91/
国留城,https://gosenzo.net/yamajiro/2022/09/03/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%9b%bd%e7%95%99%e5%9f%8e%e3%80%90%e5%ba%9c%e4%b8%ad%e5%b8%82%e4%b8%8a%e4%b8%8b%e7%94%ba%e5%9b%bd%e7%95%99%e3%80%91/
日掛城,https://gosenzo.net/yamajiro/2022/09/03/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e6%97%a5%e6%8e%9b%e5%9f%8e%e3%80%90%e5%ba%9c%e4%b8%ad%e5%b8%82%e4%b8%8a%e4%b8%8b%e7%94%ba%e7%9f%a2%e9%87%8e%e3%80%91/
翁山城,https://gosenzo.net/yamajiro/2022/09/04/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e7%bf%81%e5%b1%b1%e5%9f%8e%e3%80%90%e5%ba%9c%e4%b8%ad%e5%b8%82%e4%b8%8a%e4%b8%8b%e7%94%ba%e4%b8%8a%e4%b8%8b%e3%80%91/
丹下城,https://gosenzo.net/yamajiro/2022/09/04/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e4%b8%b9%e4%b8%8b%e5%9f%8e%e3%80%90%e5%ba%9c%e4%b8%ad%e5%b8%82%e4%b8%8a%e4%b8%8b%e7%94%ba%e4%b8%8a%e4%b8%8b%e3%80%91/
天領上下代官跡,https://gosenzo.net/yamajiro/2022/09/04/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%a4%a9%e9%a0%98%e4%b8%8a%e4%b8%8b%e4%bb%a3%e5%ae%98%e6%89%80%e8%b7%a1%e3%80%90%e5%ba%9c%e4%b8%ad%e5%b8%82%e4%b8%8a%e4%b8%8b%e7%94%ba%e4%b8%8a%e4%b8%8b/
桜尾城,https://gosenzo.net/yamajiro/2021/05/29/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e6%a1%9c%e5%b0%be%e5%9f%8e%e3%80%90%e5%bb%bf%e6%97%a5%e5%b8%82%e5%b8%82%e6%a1%9c%e5%b0%be%e6%9c%ac%e7%94%ba%e3%80%91/
中山城,https://gosenzo.net/yamajiro/2022/01/15/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e4%b8%ad%e5%b1%b1%e5%9f%8e%e3%80%90%e5%bb%bf%e6%97%a5%e5%b8%82%e5%b8%82%e6%b2%b3%e6%b4%a5%e5%8e%9f%e3%80%91/
宮尾城,https://gosenzo.net/yamajiro/2022/01/16/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%ae%ae%e5%b0%be%e5%9f%8e%e3%80%90%e5%bb%bf%e6%97%a5%e5%b8%82%e5%b8%82%e5%ae%ae%e5%b3%b6%e7%94%ba%e3%80%91/
藤掛尾城,https://gosenzo.net/yamajiro/2024/03/02/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e8%97%a4%e6%8e%9b%e5%b0%be%e5%9f%8e%e3%80%90%e5%bb%bf%e6%97%a5%e5%b8%82%e5%b8%82%e6%96%b0%e5%ae%ae1%e4%b8%81%e7%9b%ae%e3%80%91/
越峠尾城,https://gosenzo.net/yamajiro/2024/03/02/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e8%b6%8a%e5%b3%a0%e5%b0%be%e5%9f%8e%e3%80%90%e5%bb%bf%e6%97%a5%e5%b8%82%e5%b8%82%e6%96%b0%e5%ae%ae2%e4%b8%81%e7%9b%ae%e3%80%91/
谷宗尾城,https://gosenzo.net/yamajiro/2024/03/02/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e8%b0%b7%e5%ae%97%e5%b0%be%e5%9f%8e%e3%80%90%e5%bb%bf%e6%97%a5%e5%b8%82%e5%b8%82%e4%b8%8b%e5%b9%b3%e8%89%af%e3%80%91/
宗高尾城,https://gosenzo.net/yamajiro/2024/03/04/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%ae%97%e9%ab%98%e5%b0%be%e5%9f%8e%e3%80%90%e5%bb%bf%e6%97%a5%e5%b8%82%e5%b8%82%e4%b8%8a%e5%b9%b3%e8%89%af%ef%bd%9e%e5%ae%ae%e5%86%85%e3%80%91/
岩戸尾城,https://gosenzo.net/yamajiro/2024/03/09/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%b2%a9%e6%88%b8%e5%b0%be%e5%9f%8e%e3%80%90%e5%bb%bf%e6%97%a5%e5%b8%82%e5%b8%82%e4%bd%90%e6%96%b9%e3%80%91/
篠尾城,https://gosenzo.net/yamajiro/2024/03/09/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e7%af%a0%e5%b0%be%e5%9f%8e%e3%80%90%e5%bb%bf%e6%97%a5%e5%b8%82%e5%b8%82%e5%a4%a9%e7%a5%9e%e3%80%91/
嶽尾城,https://gosenzo.net/yamajiro/2024/03/17/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%b6%bd%e5%b0%be%e5%9f%8e%e3%80%90%e5%bb%bf%e6%97%a5%e5%b8%82%e5%b8%82%e5%9f%8e%e5%86%85%e3%80%91/
丹渡尾城,https://gosenzo.net/yamajiro/2024/03/17/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e4%b8%b9%e6%b8%a1%e5%b0%be%e5%9f%8e%e3%80%90%e5%bb%bf%e6%97%a5%e5%b8%82%e5%b8%82%e4%b8%8a%e5%b9%b3%e8%89%af%ef%bd%9e%e5%ae%ae%e5%86%85%e3%80%91/
星ヶ城,https://gosenzo.net/yamajiro/2024/03/17/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e6%98%9f%e3%83%b6%e5%9f%8e%e3%80%90%e5%bb%bf%e6%97%a5%e5%b8%82%e5%b8%82%e5%b8%82%e5%8e%9f%e3%80%91/
辻堂原城,https://gosenzo.net/yamajiro/2024/03/17/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e8%be%bb%e5%a0%82%e5%8e%9f%e5%9f%8e%e3%80%90%e5%bb%bf%e6%97%a5%e5%b8%82%e5%b8%82%e5%ae%ae%e5%86%85%e3%80%91/
勝山城,https://gosenzo.net/yamajiro/2024/11/08/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%8b%9d%e5%b1%b1%e5%9f%8e%e3%80%90%e5%bb%bf%e6%97%a5%e5%b8%82%e5%b8%82%e5%ae%ae%e5%b3%b6%e7%94%ba%e3%80%91/
宮崎城（塔の岡）,https://gosenzo.net/yamajiro/2024/11/10/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%ae%ae%e5%b4%8e%e5%9f%8e%e3%80%90%e5%bb%bf%e6%97%a5%e5%b8%82%e5%b8%82%e5%ae%ae%e5%b3%b6%e7%94%ba%e3%80%91/
出張城,https://gosenzo.net/yamajiro/2020/12/20/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%87%ba%e5%bc%b5%e5%9f%8e%e3%80%90%e5%ae%89%e8%8a%b8%e9%83%a1%e5%ba%9c%e4%b8%ad%e7%94%ba%e3%80%91/
千代城,https://gosenzo.net/yamajiro/2021/01/24/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%8d%83%e4%bb%a3%e5%9f%8e%e3%80%90%e5%ae%89%e8%8a%b8%e9%83%a1%e5%ba%9c%e4%b8%ad%e7%94%ba%e5%8d%83%e4%bb%a3%e3%80%91/
石井城,https://gosenzo.net/yamajiro/2021/01/30/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e7%9f%b3%e4%ba%95%e5%9f%8e%e3%80%90%e5%ae%89%e8%8a%b8%e9%83%a1%e5%ba%9c%e4%b8%ad%e7%94%ba%e7%9f%b3%e4%ba%95%e5%9f%8e%e3%80%91/
日浦山城,https://gosenzo.net/yamajiro/2021/02/20/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e6%97%a5%e6%b5%a6%e5%b1%b1%e5%9f%8e%e3%80%90%e5%ae%89%e8%8a%b8%e9%83%a1%e6%b5%b7%e7%94%b0%e7%94%ba%e3%80%91/
嵩山城,https://gosenzo.net/yamajiro/2021/07/03/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%b5%a9%e5%b1%b1%e5%9f%8e%e3%80%90%e5%ae%89%e8%8a%b8%e9%83%a1%e7%86%8a%e9%87%8e%e7%94%ba%e5%9f%8e%e4%b9%8b%e5%a0%80%e3%80%91/
堀之城,https://gosenzo.net/yamajiro/2021/07/03/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%a0%80%e4%b9%8b%e5%9f%8e%e3%80%90%e5%ae%89%e8%8a%b8%e9%83%a1%e7%86%8a%e9%87%8e%e7%94%ba%e5%9f%8e%e4%b9%8b%e5%a0%80%e3%80%91/
土岐城,https://gosenzo.net/yamajiro/2021/07/04/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%9c%9f%e5%b2%90%e5%9f%8e%e3%80%90%e5%ae%89%e8%8a%b8%e9%83%a1%e7%86%8a%e9%87%8e%e7%94%ba%e8%90%a9%e5%8e%9f%e5%ad%97%e5%ba%84%e8%b3%80%e5%b1%b1%e3%80%91/
四貫分城,https://gosenzo.net/yamajiro/2021/07/04/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%9b%9b%e8%b2%ab%e5%88%86%e5%9f%8e%e3%80%90%e5%ae%89%e8%8a%b8%e9%83%a1%e7%86%8a%e9%87%8e%e7%94%ba%e8%90%a9%e5%8e%9f%e3%80%91/
狐ヶ城,https://gosenzo.net/yamajiro/2021/07/04/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e7%8b%90%e3%83%b6%e5%9f%8e%e3%80%90%e5%ae%89%e8%8a%b8%e9%83%a1%e7%86%8a%e9%87%8e%e7%94%ba%e8%90%a9%e5%8e%9f%e3%80%91/
榊森城,https://gosenzo.net/yamajiro/2021/07/04/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e6%a6%8a%e6%a3%ae%e5%9f%8e%e3%80%90%e5%ae%89%e8%8a%b8%e9%83%a1%e7%86%8a%e9%87%8e%e7%94%ba%e6%96%b0%e5%ae%ae%e5%ad%97%e5%9d%82%e3%83%8e%e7%be%8e%e5%a0%82/
阿計玖羅城,https://gosenzo.net/yamajiro/2024/02/02/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e9%98%bf%e8%a8%88%e7%8e%96%e7%be%85%e5%9f%8e%e3%80%90%e5%ae%89%e8%8a%b8%e9%83%a1%e5%ba%9c%e4%b8%ad%e7%94%ba%e3%80%91/
新城城,https://gosenzo.net/yamajiro/2024/02/02/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e6%96%b0%e5%9f%8e%e5%9f%8e%e3%80%90%e5%ae%89%e8%8a%b8%e9%83%a1%e5%ba%9c%e4%b8%ad%e7%94%ba%e3%80%91/
串山城,https://gosenzo.net/yamajiro/2024/02/03/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e4%b8%b2%e5%b1%b1%e5%9f%8e%e3%80%90%e5%ae%89%e8%8a%b8%e9%83%a1%e6%b5%b7%e7%94%b0%e7%94%ba%e5%af%ba%e8%bf%ab%e3%80%91/
宗像八幡城,https://gosenzo.net/yamajiro/2024/02/04/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%ae%97%e5%83%8f%e5%85%ab%e5%b9%a1%e5%9f%8e%e3%80%90%e5%ae%89%e8%8a%b8%e9%83%a1%e6%b5%b7%e7%94%b0%e7%94%ba%e5%af%ba%e8%bf%ab%e3%80%91/
安井城,https://gosenzo.net/yamajiro/2024/02/25/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%ae%89%e4%ba%95%e5%9f%8e%e3%80%90%e5%ae%89%e8%8a%b8%e9%83%a1%e6%b5%b7%e7%94%b0%e7%94%ba%e5%9b%bd%e4%bf%a1%e3%80%91/
空城,https://gosenzo.net/yamajiro/2025/07/20/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e7%a9%ba%e5%9f%8e%e3%80%90%e5%ae%89%e8%8a%b8%e9%83%a1%e5%ba%9c%e4%b8%ad%e7%94%ba%e3%80%91/
麓城,https://gosenzo.net/yamajiro/2021/01/10/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e9%ba%93%e5%9f%8e%e3%80%90%e6%b1%9f%e7%94%b0%e5%b3%b6%e5%b8%82%e5%a4%a7%e6%9f%bf%e7%94%ba%e5%a4%a7%e5%8e%9f%e3%80%91/
亀山城・新蔵城・堀城・麓城,https://gosenzo.net/yamajiro/2021/01/11/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e4%ba%80%e5%b1%b1%e5%9f%8e%e3%83%bb%e6%96%b0%e8%94%b5%e5%9f%8e%e3%83%bb%e5%a0%80%e5%9f%8e%e3%83%bb%e9%ba%93%e5%9f%8e%e3%80%90%e6%b1%9f%e7%94%b0%e5%b3%b6/
小屋城・堀越城・小城・北堀城,https://gosenzo.net/yamajiro/2021/01/11/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%b0%8f%e5%b1%8b%e5%9f%8e%e3%83%bb%e5%a0%80%e8%b6%8a%e5%9f%8e%e3%83%bb%e5%b0%8f%e5%9f%8e%e3%83%bb%e5%8c%97%e5%a0%80%e5%9f%8e%e3%80%90%e6%b1%9f%e7%94%b0/
亀山城,https://gosenzo.net/yamajiro/2021/01/14/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e4%ba%80%e5%b1%b1%e5%9f%8e%e3%80%90%e6%b1%9f%e7%94%b0%e5%b3%b6%e5%b8%82%e6%b1%9f%e7%94%b0%e5%b3%b6%e7%94%ba%e9%b7%b2%e9%83%a8%e3%80%91/
尾首城,https://gosenzo.net/yamajiro/2021/01/14/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%b0%be%e9%a6%96%e5%9f%8e%e3%80%90%e6%b1%9f%e7%94%b0%e5%b3%b6%e5%b8%82%e6%b2%96%e7%be%8e%e7%94%ba%e4%b8%89%e5%90%89%e3%80%91/
門松城・城ヶ鼻,https://gosenzo.net/yamajiro/2021/01/16/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e9%96%80%e6%9d%be%e5%9f%8e%e3%83%bb%e5%9f%8e%e3%83%b6%e9%bc%bb%e3%80%90%e5%91%89%e5%b8%82%e5%ba%83%e7%94%ba%e5%be%b3%e4%b8%b8%ef%bd%9e%e4%b8%89%e8%8a%a6/
堀城,https://gosenzo.net/yamajiro/2021/01/16/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%a0%80%e5%9f%8e%e3%80%90%e5%91%89%e5%b8%82%e4%bb%81%e6%96%b9%e4%b8%ad%e7%ad%8b%e7%94%ba%e3%80%91/
龍王山城,https://gosenzo.net/yamajiro/2021/01/16/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e9%be%8d%e7%8e%8b%e5%b1%b1%e5%9f%8e%e3%80%90%e5%91%89%e5%b8%82%e9%98%bf%e8%b3%80%e4%b8%ad%e5%a4%ae%e3%80%91/
迫城・堀ヵ城,https://gosenzo.net/yamajiro/2021/01/23/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e6%9d%89%e8%bf%ab%e5%9f%8e%e3%83%bb%e5%a0%80%e3%83%b5%e5%9f%8e%e3%80%90%e5%91%89%e5%b8%82%e3%80%91/
警固屋城・小浜山城,https://gosenzo.net/yamajiro/2021/01/23/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e8%ad%a6%e5%9b%ba%e5%b1%8b%e5%9f%8e%e3%83%bb%e5%b0%8f%e6%b5%9c%e5%b1%b1%e5%9f%8e%e3%80%90%e5%91%89%e5%b8%82%e8%ad%a6%e5%9b%ba%e5%b1%8b%e3%80%91/
有崎城,https://gosenzo.net/yamajiro/2021/01/23/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e6%9c%89%e5%b4%8e%e5%9f%8e%e3%80%90%e5%91%89%e5%b8%82%e4%b8%a1%e5%9f%8e%e3%80%91/
丸子山城,https://gosenzo.net/yamajiro/2021/01/24/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e4%b8%b8%e5%ad%90%e5%b1%b1%e5%9f%8e%e3%80%90%e5%91%89%e5%b8%82%e5%80%89%e6%a9%8b%e7%94%ba%e6%9c%ac%e6%b5%a6%e3%80%91/
城平山城,https://gosenzo.net/yamajiro/2021/02/06/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%9f%8e%e5%b9%b3%e5%b1%b1%e5%9f%8e%e3%80%90%e5%91%89%e5%b8%82%e7%84%bc%e5%b1%b1%e7%94%ba%e3%80%91/
掃部城,https://gosenzo.net/yamajiro/2021/02/06/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e6%8e%83%e9%83%a8%e5%9f%8e%e3%80%90%e5%91%89%e5%b8%82%e8%8b%97%e4%bb%a3%e7%94%ba%e3%80%91/
大須和城,https://gosenzo.net/yamajiro/2021/02/11/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%a4%a7%e9%a0%88%e5%92%8c%e5%9f%8e%e3%80%90%e5%91%89%e5%b8%82%e5%b7%9d%e5%b0%bb%e7%94%ba%e3%80%91/
堀越城,https://gosenzo.net/yamajiro/2021/02/20/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%a0%80%e8%b6%8a%e5%9f%8e%e3%80%90%e5%91%89%e5%b8%82%e5%b7%9d%e5%b0%bb%e7%94%ba%e4%b9%85%e4%bf%8a%e3%80%91/
丸屋城,https://gosenzo.net/yamajiro/2022/01/15/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e4%b8%b8%e5%b1%8b%e5%9f%8e%e3%80%90%e5%91%89%e5%b8%82%e4%b8%8b%e8%92%b2%e5%88%88%e7%94%ba%e4%b8%8b%e5%b3%b6%e3%80%91/
比叡尾山城,https://gosenzo.net/yamajiro/2021/04/25/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e6%af%94%e5%8f%a1%e5%b0%be%e5%b1%b1%e5%9f%8e%e3%80%90%e4%b8%89%e6%ac%a1%e5%b8%82%e7%95%a0%e6%95%b7%e7%94%ba%e3%80%91/
比熊山城,https://gosenzo.net/yamajiro/2021/04/25/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e6%af%94%e7%86%8a%e5%b1%b1%e5%9f%8e%e3%80%90%e4%b8%89%e6%ac%a1%e5%b8%82%e4%b8%89%e6%ac%a1%e7%94%ba%e4%b8%8a%e9%87%8c%e3%80%91/
尾関山城,https://gosenzo.net/yamajiro/2021/04/25/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e5%b0%be%e9%96%a2%e5%b1%b1%e5%9f%8e%e3%80%90%e4%b8%89%e6%ac%a1%e5%b8%82%e4%b8%89%e6%ac%a1%e7%94%ba%e3%80%91/
高杉城,https://gosenzo.net/yamajiro/2021/04/25/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e9%ab%98%e6%9d%89%e5%9f%8e%e3%80%90%e4%b8%89%e6%ac%a1%e5%b8%82%e9%ab%98%e6%9d%89%e7%94%ba%e3%80%91/
旗返山城,https://gosenzo.net/yamajiro/2021/04/29/%e3%80%90%e5%ba%83%e5%b3%b6%e7%9c%8c%e3%80%91%e6%97%97%e8%bf%94%e5%b1%b1%e5%9f%8e%e3%80%90%e4%b8%89%e6%ac%a1%e5%b8%82%e4%b8%89%e8%8b%a5%e7%94%ba%e3%80%91/
